,gn,gn1,human_mouse,lca,name
57416755,,,False,,SRS058770.16211-T1-C
57419380,,,False,,SRS015578.39887-T1-C
57421865,,,False,,O2.UC12-2_GL0044685  [gene]  locus=scaffold5307_19:1227:1754:- [Complete] codon-table.11
57424518,,,False,,SRS053398.42727-T1-C
57425254,,,False,,SRS053398.43555-T1-C
57425981,,,False,,SRS053398.44400-T1-C
57430249,,,False,,6-6_GL0032339_1_552_+
57453375,,,False,,SRS053398.75727-T1-C
57454271,,,False,,SRS053335.40413-T1-C
57455394,,,False,,SRS053398.78018-T1-C
57468614,,,False,,SRS078176.17647-T1-C
57472525,,,False,,14_GL0090249_1_876_+
57506737,,,False,,SRS020328.45477-T1-C
57511620,,,False,,SRS064276.62582-T1-C
57513218,,,False,,SRS053398.138236-T1-C
57513431,,,False,,SRS053398.138449-T1-C
57528177,,,False,,SRS016267.60123-T1-C
57530733,,,False,,SRS015264.33636-T1-C
57535441,,,False,,SRS053398.160459-T1-C
57548415,,,False,,SRS053398.173433-T1-C
57559690,,,False,,SRS053398.184708-T1-C
57565395,,,False,,SRS011134.270650-T1-C
57566721,,,False,,SRS049959.323617-T1-C
57577070,,,False,,SRS054590.2073-T1-C
57577649,,,False,53443,"gi|492752272|ref|WP_005950423.1| hypothetical protein, partial [Blautia hydrogenotrophica]"
57584638,,,False,,SRS017247.70055-T1-C
57590348,,,False,,SRS016954.71037-T1-C
57596771,"BN729_02256,BN806_02179,BN639_02120,CK5_26650",,False,186802,gi|517991472|ref|WP_019161680.1| twitching motility protein PilT [Ruminococcus sp. JC304]
57602627,BN723_03094,BN723_03094,False,1263064,gi|546802307|ref|WP_021894460.1| pyruvate-flavodoxin oxidoreductase [Clostridium bolteae CAG:59]
57616187,,,False,,SRS054590.45671-T1-C
57619266,,,False,,SRS015578.19025-T1-C
57621203,,,False,,SRS054590.50687-T1-C
57623638,,,False,,N020A_GL0048975  [gene]  locus=scaffold32060_1:1:540:- [Lack both ends] codon-table.11
57638373,,,False,,SRS016056.58903-T1-C
57644708,,,False,,SRS054956.18179-T1-C
57657918,,,False,,SRS054956.36902-T1-C
57658806,,,False,,SRS054956.38158-T1-C
57659833,,,False,,SRS017521.39890-T1-C
57661098,,,False,,SRS054956.41324-T1-C
57661631,,,False,,SRS055982.44234-T1-C
57666448,,,False,,SRS054956.48859-T1-C
57677613,,,False,,SRS011302.10006-T1-C
57678759,,,False,,SRS020233.31200-T1-C
57681464,,,False,368811,"gi|518507692|ref|WP_019677899.1| hypothetical protein, partial [Rheinheimera perlucida]"
57684105,,,False,,SRS054956.72462-T1-C
57696082,,,False,,SRS024388.75764-T1-C
57696478,,,False,,SRS054956.88153-T1-C
57696999,,,False,,SRS054956.88748-T1-C
57699664,,,False,,SRS054956.91905-T1-C
57700816,,,False,,SRS014235.122661-T1-C
57725612,,,False,1280,"gi|446228444|ref|WP_000306299.1| hypothetical protein, partial [Staphylococcus aureus]"
57730515,,,False,,SRS013800.2204-T1-C
57738288,,,False,,SRS014459.54748-T1-C
57741843,,,False,,SRS054956.135592-T1-C
57751592,,,False,,DLM002_GL0040121  [gene]  locus=scaffold106_12:2:487:+ [Lack 5'-end] codon-table.11
57762264,,,False,,SRS055982.11104-T1-C
57769961,,,False,,SRS014235.34769-T1-C
57770180,,,False,,SRS051882.98256-T1-C
57772040,,,False,,SRS055982.21876-T1-C
57780184,,,False,,SRS011452.12441-T1-C
57794061,,,False,,SRS055982.46181-T1-C
57798810,,,False,,SRS011529.175959-T1-C
57799436,,,False,,SRS017247.9773-T1-C
57819723,,,False,,SRS064276.179661-T1-C
57821908,"BN482_00407,BN708_01075",,False,1239,gi|547628255|ref|WP_022118978.1| fructose-1 6-bisphosphate aldolase class II various bacterial and amitochondriate protist [Firmicutes bacterium CAG:56]
57822781,,,False,,SRS015369.47682-T1-C
57824414,,,False,,SRS055982.76971-T1-C
57842829,,,False,,SRS055982.95386-T1-C
57845968,,,False,,SRS055982.98525-T1-C
57848336,,,False,,MH0455_GL0103439  [gene]  locus=scaffold5137_1:166:597:- [Lack 5'-end] codon-table.11
57849439,,,False,,SRS055982.101996-T1-C
57858569,,,False,,SRS065504.45971-T1-C
57860195,,,False,,SRS015190.114285-T1-C
57860899,,,False,,SRS016095.116554-T1-C
57861457,,,False,,SRS011405.44499-T1-C
57863964,,,False,,N011A_GL0054732  [gene]  locus=scaffold49004_1:2:586:+ [Lack both ends] codon-table.11
57864935,,,False,,SRS017433.38817-T1-C
57868542,,,False,,SRS065504.222468-T1-C
57876845,,,False,,SRS015369.44467-T1-C
57905147,,,False,,SRS056259.10734-T1-C
57927267,,,False,,SRS056259.39283-T1-C
57928152,,,False,,MH0118_GL0090290  [gene]  locus=scaffold9370_2:2:517:+ [Lack both ends] codon-table.11
57929328,,,False,,SRS045645.92097-T1-C
57932979,,,False,,SRS056259.46707-T1-C
57933777,,,False,,SRS056259.47756-T1-C
57948307,,,False,,SRS014979.135296-T1-C
57952413,,,False,,SRS056259.72313-T1-C
57957144,,,False,853,E2ZFS9|HMPREF9436_00512 hypothetical protein [Faecalibacterium cf. prausnitzii KLE1255]
57960039,,,False,,V1.UC54-0_GL0230749  [gene]  locus=scaffold26011_2:175:810:- [Lack 5'-end] codon-table.11
57977537,,,False,,SRS056259.103614-T1-C
57996133,,,False,457393,"gi|495940301|ref|WP_008664880.1| aspartate kinase, partial [Bacteroides sp. 4_1_36]"
57998125,,,False,,SRS056259.127474-T1-C
57999348,,,False,,SRS056259.128798-T1-C
58009379,,,False,,SRS056259.164633-T1-C
58031849,,,False,,SRS013521.77151-T1-C
58033748,,,False,,SRS056259.163763-T1-C
58041320,,,False,,SRS056259.171335-T1-C
58043383,,,False,,SRS019910.3131-T1-C
58053641,,,False,,SRS052027.25841-T1-C
58060917,,,False,,MH0260_GL0114898  [gene]  locus=scaffold61737_1:2:562:- [Lack 3'-end] codon-table.11
58064589,,,False,,SRS011134.204017-T1-C
58064839,,,False,,SRS011239.165756-T1-C
58080492,,,False,,SRS056259.210507-T1-C
58086102,,,False,,SRS056519.4285-T1-C
58098536,,,False,,SRS019910.80515-T1-C
58108453,,,False,,SRS078176.18105-T1-C
58120150,,,False,,SRS056519.43615-T1-C
58130479,,,False,,SRS056519.55489-T1-C
58132764,,,False,,SRS056519.58085-T1-C
58137971,,,False,,SRS011271.119596-T1-C
58137973,,,False,,SRS056519.63978-T1-C
58141069,,,False,,O2.CD1-0-PT_GL0023534  [gene]  locus=scaffold19066_2:1:1131:+ [Lack both ends] codon-table.11
58141185,,,False,,SRS056519.67493-T1-C
58143245,,,False,,SRS056519.69727-T1-C
58151392,,,False,,SRS056519.78525-T1-C
58163687,,,False,,SRS016335.536-T1-C
58170004,,,False,,SRS056519.97289-T1-C
58180614,,,False,,SRS056519.107899-T1-C
58181147,,,False,,SRS056519.108432-T1-C
58191158,,,False,,MH0012_GL0031326  [gene]  locus=scaffold81545_2:1190:1696:+ [Lack 3'-end] codon-table.11
58194975,,,False,,SZEY-62A_GL0023936  [gene]  locus=scaffold82785_2:1:654:- [Lack 3'-end] codon-table.11
58200813,,,False,,SRS021948.22710-T1-C
58226462,,,False,,SRS057717.13538-T1-C
58233191,,,False,,SRS024435.201737-T1-C
58257839,,,False,,SRS014287.110542-T1-C
58263461,,,False,,SRS057717.56707-T1-C
58267232,,,False,,MH0114_GL0012016  [gene]  locus=scaffold38910_1:2:583:+ [Lack both ends] codon-table.11
58272875,BN757_00875,BN757_00875,False,1262832,tr|R5IR25|R5IR25_9CLOT Uncharacterized protein OS=Clostridium sp. CAG:7 GN=BN757_00875 PE=4 SV=1
58278920,,,False,,SRS058723.4225-T1-C
58280335,,,False,,SRS023914.70679-T1-C
58281188,,,False,,SRS013951.2036-T1-C
58282764,,,False,,SRS054590.23752-T1-C
58283832,,,False,,SRS058723.9795-T1-C
58289870,,,False,,SRS058723.16582-T1-C
58303486,,,False,,V1.FI07_GL0199210  [gene]  locus=scaffold87971_4:322165:322923:- [Complete] codon-table.11
58303947,,,False,,O2.UC35-2_GL0042667  [gene]  locus=scaffold9871_1:3:857:+ [Lack 5'-end] codon-table.11
58317121,,,False,,SRS015854.81973-T1-C
58318457,BN697_02544,BN697_02544,False,1262741,gi|547716469|ref|WP_022131234.1| glyceraldehyde 3-phosphate dehydrogenase [Bacteroides sp. CAG:530]
58328155,,,False,,SRS062427.31844-T1-C
58332083,,,False,,SRS021484.41234-T1-C
58336999,,,False,,SRS063040.70604-T1-C
58339360,,,False,,SRS058723.66853-T1-C
58341277,,,False,,SRS058723.68770-T1-C
58343360,,,False,,SRS058723.70853-T1-C
58345161,,,False,,SRS062427.48541-T1-C
58348710,,,False,,SRS058723.76203-T1-C
58371576,"BN543_02528,BN711_02749",,False,139043,gi|547774610|ref|WP_022185851.1| glyceraldehyde-3-phosphate dehydrogenase a [Bacteroides dorei CAG:222]
58388428,,,False,,SRS015264.25041-T1-C
58416621,,,False,,SRS015217.124197-T1-C
58421738,,,False,,SRS014923.191809-T1-C
58429334,,,False,,SRS047014.192779-T1-C
58434583,,,False,,SRS051882.92585-T1-C
58448894,,,False,,SRS023526.142618-T1-C
58453185,,,False,,SRS047014.216630-T1-C
58454880,,,False,,SRS047014.218325-T1-C
58461266,,,False,,SRS024388.49088-T1-C
58464184,,,False,,SRS020233.118968-T1-C
58466413,,,False,,SRS047014.229858-T1-C
58472738,,,False,,SRS047014.236183-T1-C
58478958,,,False,,SRS045645.52539-T1-C
58484313,,,False,,O2.UC41-2_GL0063247  [gene]  locus=scaffold33045_2:1:960:+ [Lack both ends] codon-table.11
58489017,BN512_01424,BN512_01424,False,1262777,gi|547326443|ref|WP_022057421.1| monosaccharide ABC transporter substrate-binding protein CUT2 family (TC 3.A.1.2.-) [Clostridium sp. CAG:167]
58500339,,,False,,SRS047014.263784-T1-C
58500865,,,False,,SRS051031.84547-T1-C
58526462,,,False,,SRS017521.39785-T1-C
58527538,,,False,,SRS047044.21679-T1-C
58529013,,,False,,SRS011529.188427-T1-C
58543796,,,False,,SRS050925.23229-T1-C
58549526,,,False,,SRS047044.48515-T1-C
58551315,,,False,,SRS017191.58712-T1-C
58552473,,,False,,SRS016585.25824-T1-C
58557878,,,False,,SRS047044.57907-T1-C
58572267,,,False,,SRS015960.147262-T1-C
58577931,,,False,,SRS047044.78681-T1-C
58604922,,,False,,SRS047044.105672-T1-C
58617970,,,False,,SRS017701.63080-T1-C
58625412,"BN541_00731,BN532_00452,BN821_01703,BN543_00521",,False,139043,gi|547788604|ref|WP_022199116.1| S1 RNA binding domain protein [Bacteroides ovatus CAG:22]
58632847,,,False,,SRS047044.133597-T1-C
58641200,,,False,,MH0355_GL0250077  [gene]  locus=scaffold157738_1:3:1091:+ [Lack both ends] codon-table.11
58666635,,,False,,SRS048164.796-T1-C
58667746,,,False,,SRS048164.2126-T1-C
58675112,"BDI_3809,BN472_02918,BN646_00572,BN585_00949,BN529_03629,Odosp_2250,BN530_00111,BN686_02534,BN813_01215,BN560_00756,BN773_00095,BN493_02756,BN496_00331,BN675_00517,BARVI_08755",,False,171549,gi|514415635|ref|WP_016563488.1| glutamate dehydrogenase [Bacteroides sp. CAG:927]
58687019,,,False,,SRS048164.24907-T1-C
58692738,BN552_00395,BN552_00395,False,1262755,gi|547804103|ref|WP_022213572.1| dNA-directed RNA polymerase subunit beta [Blautia sp. CAG:237]
58693272,,,False,,N046A_GL0053247  [gene]  locus=scaffold16742_1:287:943:- [Lack 5'-end] codon-table.11
58697610,,,False,,SRS048164.37729-T1-C
58701908,,,False,,SRS048164.42882-T1-C
58713626,,,False,,SRS013800.88814-T1-C
58726192,,,False,,SRS048164.71513-T1-C
58729912,,,False,,SRS048164.75757-T1-C
58732438,,,False,,SRS048164.78547-T1-C
58735797,,,False,,SRS011271.24444-T1-C
58736658,,,False,,SRS048164.83269-T1-C
58755106,,,False,,SRS048164.102855-T1-C
58759957,,,False,,SRS011239.14617-T1-C
58770421,,,False,,SRS048164.118170-T1-C
58778034,,,False,,SRS048164.125783-T1-C
58784653,,,False,,SRS018427.52503-T1-C
58792331,,,False,,SRS049995.147313-T1-C
58794215,,,False,,SRS021484.55778-T1-C
58795136,,,False,,SRS011239.18174-T1-C
58799028,,,False,,SRS024331.130377-T1-C
58799782,,,False,,SRS048164.147531-T1-C
58807296,,,False,,SRS048164.155045-T1-C
58808014,,,False,,SRS017307.43422-T1-C
58812472,,,False,,SRS013687.8710-T1-C
58819928,,,False,,SRS048164.167677-T1-C
58821494,,,False,,SRS014979.72383-T1-C
58823536,,,False,,SRS048164.171285-T1-C
58829766,,,False,,SRS013800.100094-T1-C
58833826,,,False,,SRS013687.15241-T1-C
58836109,,,False,,SRS048164.183858-T1-C
58838170,,,False,,SRS048164.185919-T1-C
58841883,,,False,,SRS048164.189632-T1-C
58863703,,,False,,SRS016585.24341-T1-C
58865412,,,False,,SRS012902.16900-T1-C
58873904,,,False,,SRS048870.4189-T1-C
58881377,,,False,,SRS048870.12514-T1-C
58886235,,,False,,SRS048870.166953-T1-C
58886412,,,False,,SRS015663.158068-T1-C
58907973,,,False,,SRS048870.43432-T1-C
58919185,,,False,,SRS014235.271795-T1-C
58926833,,,False,,SRS048870.65408-T1-C
58930696,,,False,,SRS018133.102086-T1-C
58940633,,,False,,SRS048870.81166-T1-C
58954345,,,False,,SRS043001.60555-T1-C
58957830,,,False,,SRS013687.135049-T1-C
58961882,,,False,,SRS048870.104627-T1-C
58995018,,,False,,SRS020869.90478-T1-C
58997439,,,False,,SRS048870.140570-T1-C
58999624,,,False,,SRS048870.142755-T1-C
59008844,,,False,,SRS018351.42464-T1-C
59029158,,,False,,SRS064276.254565-T1-C
59032725,,,False,,SRS048870.175856-T1-C
59033956,,,False,,SRS011271.215299-T1-C
59035412,,,False,,SRS078176.155331-T1-C
59037295,,,False,,SRS023914.80937-T1-C
59047375,,,False,,SRS049712.3312-T1-C
59047664,,,False,,SRS049712.3635-T1-C
59048929,,,False,,SRS049712.5024-T1-C
59050896,,,False,,SRS049712.7144-T1-C
59051400,,,False,,SRS049712.7674-T1-C
59052976,,,False,,SRS049712.9341-T1-C
59053239,,,False,,SRS049712.9615-T1-C
59058869,,,False,,SRS049712.15340-T1-C
59069679,,,False,,SRS051882.88824-T1-C
59084622,,,False,,SRS049712.41093-T1-C
59086975,,,False,,SRS049712.43446-T1-C
59088408,,,False,,SRS015133.110652-T1-C
59088578,,,False,,SRS020328.149608-T1-C
59089371,,,False,,SRS049712.45842-T1-C
59092668,,,False,,SRS049712.49139-T1-C
59092852,,,False,,SRS049712.49323-T1-C
59095810,,,False,,SRS049712.52281-T1-C
59099357,,,False,,SRS049712.55828-T1-C
59101926,,,False,,SRS049712.58397-T1-C
59106669,,,False,,SRS049712.63140-T1-C
59109067,,,False,,SRS049712.65538-T1-C
59111442,,,False,,SRS049712.67913-T1-C
59125080,,,False,,SRS015782.137801-T1-C
59132173,,,False,,SRS049712.88644-T1-C
59141255,,,False,,SRS017701.100612-T1-C
59147200,,,False,,SRS049712.103671-T1-C
59151898,,,False,,SRS049712.108369-T1-C
59152355,,,False,,SRS049712.108826-T1-C
59153246,,,False,,SRS049712.109717-T1-C
59154318,,,False,,SRS024075.87892-T1-C
59156012,,,False,,SRS015065.13022-T1-C
59156090,,,False,,SRS014923.251624-T1-C
59159610,,,False,,SRS049712.116081-T1-C
59160337,,,False,,SRS049712.116808-T1-C
59162062,,,False,,SRS049712.118533-T1-C
59162285,,,False,,SRS049712.118756-T1-C
59163144,,,False,,SRS055982.116093-T1-C
59168263,,,False,,SRS049712.124734-T1-C
59174977,,,False,,SRS049712.131448-T1-C
59175226,,,False,,SRS049712.131697-T1-C
59177262,,,False,,SRS017521.69804-T1-C
59177947,,,False,,SRS049712.134418-T1-C
59182960,,,False,,SRS016203.7760-T1-C
59208515,,,False,,SRS064276.25204-T1-C
59224493,,,False,,SRS049712.180964-T1-C
59225055,,,False,,SRS049712.181526-T1-C
59234411,,,False,,SRS011271.104511-T1-C
59236466,,,False,,MH0203_GL0161330  [gene]  locus=scaffold97618_1:3:518:- [Lack 3'-end] codon-table.11
59237137,,,False,,SRS015854.16232-T1-C
59249971,,,False,,SRS049900.2592-T1-C
59256178,,,False,,T2D-70A_GL0088552  [gene]  locus=scaffold39038_12:1:246:+ [Lack 5'-end] codon-table.11
59264486,,,False,,SRS050422.210608-T1-C
59273687,,,False,,SRS017433.94559-T1-C
59279522,BN450_01458,BN450_01458,False,1239,gi|487779988|ref|WP_001855340.1| S-adenosylmethionine synthetase [Streptococcus pneumoniae]
59283720,,,False,,SRS049900.43728-T1-C
59294986,,,False,,SRS024265.61106-T1-C
59297378,,,False,,SRS049900.57386-T1-C
59297947,,,False,,SRS049900.57955-T1-C
59305381,,,False,,SRS049900.65389-T1-C
59315964,,,False,,SRS049900.75972-T1-C
59318674,,,False,,SRS014979.154749-T1-C
59329815,,,False,,SRS049900.89823-T1-C
59330761,,,False,,SRS049900.90769-T1-C
59331742,,,False,,SRS049900.91750-T1-C
59335918,,,False,,SRS019397.22541-T1-C
59353713,rplR,rplR,False,816,gi|60683422|ref|YP_213566.1| putative 50S ribosomal protein L18 [Bacteroides fragilis NCTC 9343]
59355757,,,False,,SRS056519.25498-T1-C
59355888,,,False,,MH0339_GL0101637  [gene]  locus=scaffold69431_3:155:1741:- [Complete] codon-table.11
59359904,,,False,,SRS015794.91857-T1-C
59361022,,,False,,SRS013476.80277-T1-C
59371623,,,False,,SRS049959.28501-T1-C
59373419,,,False,,SRS049959.30495-T1-C
59377850,,,False,,SRS049959.35349-T1-C
59378487,,,False,,SRS043411.7522-T1-C
59382202,,,False,,MH0419_GL0170108  [gene]  locus=scaffold108811_1:42014:44677:- [Complete] codon-table.11
59382538,,,False,,158499257-stool2_revised_C1249801_1_gene70258 strand:+  start:324 stop:968 length:645 start_codon:yes stop_codon:no gene_type:incomplete [Lack 3'-end] codon-table.11
59387587,,,False,,SRS014923.88860-T1-C
59399137,,,False,,SRS049959.58472-T1-C
59401243,,,False,,SRS049959.60731-T1-C
59405675,,,False,,SRS015960.36015-T1-C
59407271,,,False,,SRS049959.67143-T1-C
59408423,,,False,,V1.UC56-0_GL0007792  [gene]  locus=scaffold1175_8:422:1747:+ [Lack 3'-end] codon-table.11
59414425,,,False,,SRS053398.115085-T1-C
59416851,,,False,,SRS019685.129436-T1-C
59421322,,,False,1262966,gi|547264150|ref|WP_021998711.1| inosine-5'-monophosphate dehydrogenase [Ruminococcus sp. CAG:724]
59425955,,,False,,SRS049959.86707-T1-C
59429091,,,False,,SRS049959.89967-T1-C
59429225,,,False,,SRS049959.90104-T1-C
59436884,,,False,,SRS049959.98008-T1-C
59438649,,,False,,SRS049959.99834-T1-C
59448849,,,False,,MH0206_GL0015102  [gene]  locus=scaffold148425_5:204:1955:+ [Lack 3'-end] codon-table.11
59453484,,,False,387661,"gi|495424101|ref|WP_008148798.1| hypothetical protein, partial [Parabacteroides johnsonii]"
59467852,"BN816_01794,bpr_I1098,BN749_01590,BN687_01099,BN450_01185,BN555_02450,BN699_01588,BN526_01078",,False,1239,gi|548309602|ref|WP_022500143.1| putative uncharacterized protein [Firmicutes bacterium CAG:95]
59471295,,,False,,O2.UC46-2_GL0038613  [gene]  locus=scaffold29617_1:879:1124:- [Lack 5'-end] codon-table.11
59476879,,,False,,SRS077730.47079-T1-C
59483311,,,False,,SRS016267.83461-T1-C
59486220,,,False,,SRS011586.67662-T1-C
59495181,,,False,,SRS019685.18418-T1-C
59512865,,,False,,SRS049959.174600-T1-C
59519763,,,False,,SRS014683.18690-T1-C
59537133,,,False,,SRS055982.25689-T1-C
59542600,,,False,,SRS048870.127373-T1-C
59543676,,,False,,SRS015578.166412-T1-C
59545569,,,False,,SRS015217.154924-T1-C
59547218,,,False,,SRS011302.98275-T1-C
59549764,,,False,,SRS042284.46664-T1-C
59554904,,,False,,SRS022609.227757-T1-C
59567962,,,False,,SRS016753.50961-T1-C
59573933,,,False,,O2.UC40-0_GL0124872  [gene]  locus=C1468632_1:3:539:- [Lack 3'-end] codon-table.11
59575346,,,False,,SRS049959.237081-T1-C
59587101,,,False,,SRS049959.248836-T1-C
59590660,,,False,,SRS049959.252395-T1-C
59593266,,,False,,SRS020869.112923-T1-C
59608491,,,False,,SRS014313.54615-T1-C
59610417,,,False,,SRS058770.18167-T1-C
59611278,,,False,,SRS013800.99809-T1-C
59613959,,,False,,SRS049959.275694-T1-C
59615486,,,False,,SRS049959.277221-T1-C
59619870,,,False,,SRS014287.59627-T1-C
59624637,,,False,,SRS049959.286372-T1-C
59640160,,,False,,SRS049959.301895-T1-C
59642867,,,False,,SRS049959.304602-T1-C
59643079,,,False,,SRS049959.304814-T1-C
59650111,,,False,,SRS019685.158569-T1-C
59653821,,,False,,SRS049959.315556-T1-C
59654877,,,False,,SRS015133.161782-T1-C
59658213,,,False,,N042A_GL0087040  [gene]  locus=scaffold15005_3:1:630:+ [Lack 5'-end] codon-table.11
59659411,,,False,,V1.UC5-3_GL0001695  [gene]  locus=scaffold66049_1:1:675:+ [Lack both ends] codon-table.11
59659494,,,False,,SRS017103.195677-T1-C
59660821,,,False,,SRS015190.66261-T1-C
59662294,,,False,,SRS018817.39290-T1-C
59667691,,,False,,SRS049959.329426-T1-C
59680381,,,False,,SRS078176.90846-T1-C
59703968,,,False,,SRS049900.33500-T1-C
59715399,,,False,,SRS023526.151336-T1-C
59718996,,,False,,SRS078176.129461-T1-C
59720961,,,False,,SRS048164.156329-T1-C
59722913,,,False,,SRS078176.133378-T1-C
59732024,,,False,,SRS051882.47653-T1-C
59740968,,,False,,MH0088_GL0029835  [gene]  locus=scaffold40215_5:2:631:- [Lack 3'-end] codon-table.11
59756328,,,False,,SRS078176.166793-T1-C
59784078,,,False,,7-4_GL0096389_16_513_+
59784578,,,False,,SRS058770.4834-T1-C
59836165,,,False,,SRS058770.66113-T1-C
59837065,,,False,,SRS058770.67154-T1-C
59839617,,,False,,SRS058770.70019-T1-C
59854895,,,False,,SRS024075.20573-T1-C
59866761,,,False,,SRS058770.99060-T1-C
59881159,,,False,,SRS058770.113458-T1-C
59885854,,,False,,SRS058770.118153-T1-C
59897134,,,False,,SRS058770.129433-T1-C
59898683,,,False,,SRS058770.130982-T1-C
59901140,,,False,,SRS011134.122931-T1-C
59919098,,,False,,SRS058770.151397-T1-C
59921489,,,False,,SRS058770.153788-T1-C
59922994,,,False,,SRS058770.155293-T1-C
59929029,,,False,,SRS021948.158220-T1-C
59929575,,,False,,SRS058770.161874-T1-C
59934172,,,False,,SRS058770.166471-T1-C
59939598,,,False,,SRS023583.68088-T1-C
59943276,,,False,,SRS058770.175575-T1-C
59945082,,,False,,SRS014459.20004-T1-C
59960131,,,False,,SRS062427.10737-T1-C
59968038,,,False,,763435843-stool1_revised_C450956_1_gene87352 strand:+  start:294 stop:1427 length:1134 start_codon:yes stop_codon:no gene_type:incomplete [Lack 3'-end] codon-table.11
59975840,,,False,,SRS062427.27217-T1-C
59976282,,,False,,SRS062427.27680-T1-C
59978137,,,False,,SRS062427.29636-T1-C
59979644,rpmD,rpmD,False,816,gi|60683420|ref|YP_213564.1| putative 50S ribosomal protein L30 [Bacteroides fragilis NCTC 9343]
59984282,,,False,,SRS019397.126188-T1-C
59990493,,,False,,SRS062427.42519-T1-C
59991384,,,False,,SRS018817.27528-T1-C
60001185,BN771_00018,BN771_00018,False,1262836,gi|547291129|ref|WP_022024043.1| putative cell surface protein [Clostridium sp. CAG:75]
60011161,,,False,,SRS063040.260389-T1-C
60030016,,,False,,SRS017307.92636-T1-C
60036217,,,False,,SRS063985.11588-T1-C
60042154,,,False,,SRS021484.29973-T1-C
60044939,,,False,,SRS063985.22513-T1-C
60050820,,,False,,SRS015782.71009-T1-C
60051310,,,False,,SRS063985.30373-T1-C
60059709,,,False,,SRS063985.41090-T1-C
60086013,,,False,,SRS014923.32677-T1-C
60133679,,,False,,SRS063985.127413-T1-C
60136131,,,False,,SRS063985.129865-T1-C
60143138,,,False,,SRS063985.136872-T1-C
60144368,,,False,,SRS063040.142293-T1-C
60154270,,,False,,SRS015854.101100-T1-C
60159293,,,False,,SRS049712.33135-T1-C
60162771,,,False,,SRS056259.163827-T1-C
60166130,,,False,,SRS063985.159864-T1-C
60180834,,,False,,SRS019161.54083-T1-C
60183603,,,False,,SRS016095.44025-T1-C
60184200,,,False,,SRS015854.136980-T1-C
60193447,,,False,,SRS063985.187181-T1-C
60198961,,,False,,SRS024388.87147-T1-C
60224422,,,False,,SRS064276.5631-T1-C
60229188,,,False,,SRS064276.10973-T1-C
60234142,,,False,,N083A_GL0080899  [gene]  locus=scaffold9758_1:3:1220:+ [Lack both ends] codon-table.11
60242508,,,False,,MH0116_GL0060278  [gene]  locus=scaffold68119_2:3:584:+ [Lack both ends] codon-table.11
60247039,,,False,,SRS058723.43591-T1-C
60255223,,,False,,SRS064276.41099-T1-C
60263294,,,False,,SRS048870.75092-T1-C
60264048,,,False,,SRS013476.117301-T1-C
60268927,,,False,,SRS064276.57435-T1-C
60271425,,,False,,SRS064276.60359-T1-C
60273017,,,False,,SRS064276.62265-T1-C
60273165,,,False,,SRS064276.62446-T1-C
60275224,,,False,,SRS023346.36937-T1-C
60276174,,,False,,SRS064276.66045-T1-C
60283320,,,False,,SRS063040.47529-T1-C
60303775,,,False,,SRS024435.181067-T1-C
60305728,,,False,,SRS064276.101337-T1-C
60311480,,,False,,SRS064276.108067-T1-C
60319406,,,False,,SRS064276.117249-T1-C
60319899,,,False,,SRS064276.117797-T1-C
60323447,,,False,,SRS053335.7351-T1-C
60329713,,,False,,SRS013476.47309-T1-C
60338781,,,False,,SRS064276.139187-T1-C
60339019,,,False,,SRS019601.50008-T1-C
60350763,rpsB,rpsB,False,1239,gi|376260757|ref|YP_005147477.1| 30S ribosomal protein S2 [Clostridium sp. BNL1100]
60351651,,,False,,SRS055982.69675-T1-C
60368972,,,False,,SRS014313.38353-T1-C
60375800,,,False,,SRS017103.46676-T1-C
60376859,,,False,,SRS064276.179145-T1-C
60379448,,,False,,SRS064276.181734-T1-C
60391934,,,False,,SRS064276.194220-T1-C
60395735,,,False,,SRS064276.198021-T1-C
60395887,,,False,,SRS052027.76941-T1-C
60401729,,,False,,SRS024265.67056-T1-C
60402629,,,False,,SRS064276.204915-T1-C
60403481,,,False,,SRS064276.205767-T1-C
60407138,,,False,,SRS019161.33295-T1-C
60409287,,,False,,SRS021484.25868-T1-C
60409864,,,False,,SRS064276.212150-T1-C
60411104,,,False,,SRS063040.231536-T1-C
60412623,,,False,,SRS064276.214909-T1-C
60412900,,,False,,SRS064276.215186-T1-C
60418426,,,False,,SRS011271.24017-T1-C
60427505,,,False,,SRS015133.26802-T1-C
60429321,,,False,,V1.UC42-0_GL0059702  [gene]  locus=scaffold31241_4:808:1320:- [Lack 5'-end] codon-table.11
60430276,,,False,,SRS064276.232562-T1-C
60432088,,,False,,SRS064276.234374-T1-C
60433306,,,False,,SRS023346.32357-T1-C
60450469,,,False,,SRS064276.252755-T1-C
60451211,,,False,,SRS064276.253497-T1-C
60458780,,,False,,SRS064276.261066-T1-C
60467979,,,False,,SRS064276.242494-T1-C
60474620,,,False,,SRS062427.49233-T1-C
60479517,,,False,,SRS062427.54130-T1-C
60485523,,,False,,SRS052027.86927-T1-C
60490431,,,False,,SRS050752.13939-T1-C
60501428,,,False,,SRS062427.76041-T1-C
60504403,,,False,,SRS013687.188277-T1-C
60505955,,,False,,SRS042284.46313-T1-C
60506620,,,False,,SRS062427.81233-T1-C
60532414,,,False,,SRS064276.249868-T1-C
60534825,,,False,,SRS063040.13346-T1-C
60539194,,,False,,SRS063040.18985-T1-C
60544652,,,False,,SRS014923.27939-T1-C
